Purpose,EntryPeriod,ReturnPeriod,Percent
3,41,17,0
3,41,18,0
3,41,19,0
3,41,20,0
3,41,21,0
3,41,22,0
3,41,23,0
3,41,24,0
3,41,25,0
3,41,26,0
3,41,27,0
3,41,28,0
3,41,29,0
3,41,30,0
3,41,31,0
3,41,32,0
3,41,33,0
3,41,34,0
3,41,35,0
3,41,36,0
3,41,37,0
3,41,38,0
3,41,39,0
3,41,40,0
3,41,41,0
3,41,42,0
3,41,43,0
3,41,44,0
3,41,45,0
3,41,46,0
3,41,47,0
3,41,48,0
3,42,1,0
3,42,2,0
3,42,3,0
3,42,4,0
3,42,5,0
3,42,6,0
3,42,7,0
3,42,8,0
3,42,9,0
3,42,10,0
3,42,11,0
3,42,12,0
3,42,13,0
3,42,14,0
3,42,15,0
3,42,16,0
3,42,17,0
3,42,18,0
3,42,19,0
3,42,20,0
3,42,21,0
3,42,22,0
3,42,23,0
3,42,24,0
3,42,25,0
3,42,26,0
3,42,27,0
3,42,28,0
3,42,29,0
3,42,30,0
3,42,31,0
3,42,32,0
3,42,33,0
3,42,34,0
3,42,35,0
3,42,36,0
3,42,37,0
3,42,38,0
3,42,39,0
3,42,40,0
3,42,41,0
3,42,42,0
3,42,43,0
3,42,44,0
3,42,45,0
3,42,46,0
3,42,47,0
3,42,48,0
3,43,1,0
3,43,2,0
3,43,3,0
3,43,4,0
3,43,5,0
3,43,6,0
3,43,7,0
3,43,8,0
3,43,9,0
3,43,10,0
3,43,11,0
3,43,12,0
3,43,13,0
3,43,14,0
3,43,15,0
3,43,16,0
3,43,17,0
3,43,18,0
3,43,19,0
3,43,20,0
3,43,21,0
3,43,22,0
3,43,23,0
3,43,24,0
3,43,25,0
3,43,26,0
3,43,27,0
3,43,28,0
3,43,29,0
3,43,30,0
3,43,31,0
3,43,32,0
3,43,33,0
3,43,34,0
3,43,35,0
3,43,36,0
3,43,37,0
3,43,38,0
3,43,39,0
3,43,40,0
3,43,41,0
3,43,42,0
3,43,43,0
3,43,44,0
3,43,45,0
3,43,46,0
3,43,47,0
3,43,48,0
3,44,1,0
3,44,2,0
3,44,3,0
3,44,4,0
3,44,5,0
3,44,6,0
3,44,7,0
3,44,8,0
3,44,9,0
3,44,10,0
3,44,11,0
3,44,12,0
3,44,13,0
3,44,14,0
3,44,15,0
3,44,16,0
3,44,17,0
3,44,18,0
3,44,19,0
3,44,20,0
3,44,21,0
3,44,22,0
3,44,23,0
3,44,24,0
3,44,25,0
3,44,26,0
3,44,27,0
3,44,28,0
3,44,29,0
3,44,30,0
3,44,31,0
3,44,32,0
3,44,33,0
3,44,34,0
3,44,35,0
3,44,36,0
3,44,37,0
3,44,38,0
3,44,39,0
3,44,40,0
3,44,41,0
3,44,42,0
3,44,43,0
3,44,44,0
3,44,45,0
3,44,46,0
3,44,47,0
3,44,48,0
3,45,1,0
3,45,2,0
3,45,3,0
3,45,4,0
3,45,5,0
3,45,6,0
3,45,7,0
3,45,8,0
3,45,9,0
3,45,10,0
3,45,11,0
3,45,12,0
3,45,13,0
3,45,14,0
3,45,15,0
3,45,16,0
3,45,17,0
3,45,18,0
3,45,19,0
3,45,20,0
3,45,21,0
3,45,22,0
3,45,23,0
3,45,24,0
3,45,25,0
3,45,26,0
3,45,27,0
3,45,28,0
3,45,29,0
3,45,30,0
3,45,31,0
3,45,32,0
3,45,33,0
3,45,34,0
3,45,35,0
3,45,36,0
3,45,37,0
3,45,38,0
3,45,39,0
3,45,40,0
3,45,41,0
3,45,42,0
3,45,43,0
3,45,44,0
3,45,45,0
3,45,46,0
3,45,47,0
3,45,48,0
3,46,1,0
3,46,2,0
3,46,3,0
3,46,4,0
3,46,5,0
3,46,6,0
3,46,7,0
3,46,8,0
3,46,9,0
3,46,10,0
3,46,11,0
3,46,12,0
3,46,13,0
3,46,14,0
3,46,15,0
3,46,16,0
3,46,17,0
3,46,18,0
3,46,19,0
3,46,20,0
3,46,21,0
3,46,22,0
3,46,23,0
3,46,24,0
3,46,25,0
3,46,26,0
3,46,27,0
3,46,28,0
3,46,29,0
3,46,30,0
3,46,31,0
3,46,32,0
3,46,33,0
3,46,34,0
3,46,35,0
3,46,36,0
3,46,37,0
3,46,38,0
3,46,39,0
3,46,40,0
3,46,41,0
3,46,42,0
3,46,43,0
3,46,44,0
3,46,45,0
3,46,46,0
3,46,47,0
3,46,48,0
3,47,1,0
3,47,2,0
3,47,3,0
3,47,4,0
3,47,5,0
3,47,6,0
3,47,7,0
3,47,8,0
3,47,9,0
3,47,10,0
3,47,11,0
3,47,12,0
3,47,13,0
3,47,14,0
3,47,15,0
3,47,16,0
3,47,17,0
3,47,18,0
3,47,19,0
3,47,20,0
3,47,21,0
3,47,22,0
3,47,23,0
3,47,24,0
3,47,25,0
3,47,26,0
3,47,27,0
3,47,28,0
3,47,29,0
3,47,30,0
3,47,31,0
3,47,32,0
3,47,33,0
3,47,34,0
3,47,35,0
3,47,36,0
3,47,37,0
3,47,38,0
3,47,39,0
3,47,40,0
3,47,41,0
3,47,42,0
3,47,43,0
3,47,44,0
3,47,45,0
3,47,46,0
3,47,47,0
3,47,48,0
3,48,1,0
3,48,2,0
3,48,3,0
3,48,4,0
3,48,5,0
3,48,6,0
3,48,7,0
3,48,8,0
3,48,9,0
3,48,10,0
3,48,11,0
3,48,12,0
3,48,13,0
3,48,14,0
3,48,15,0
3,48,16,0
3,48,17,0
3,48,18,0
3,48,19,0
3,48,20,0
3,48,21,0
3,48,22,0
3,48,23,0
3,48,24,0
3,48,25,0
3,48,26,0
3,48,27,0
3,48,28,0
3,48,29,0
3,48,30,0
3,48,31,0
3,48,32,0
3,48,33,0
3,48,34,0
3,48,35,0
3,48,36,0
3,48,37,0
3,48,38,0
3,48,39,0
3,48,40,0
3,48,41,0
3,48,42,0
3,48,43,0
3,48,44,0
3,48,45,0
3,48,46,0
3,48,47,0
3,48,48,0
4,1,1,0
4,1,2,0
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,1,7,0
4,1,8,0
4,1,9,0
4,1,10,0
4,1,11,0
4,1,12,0
4,1,13,0
4,1,14,0
4,1,15,0
4,1,16,0
4,1,17,0
4,1,18,0
4,1,19,0
4,1,20,0
4,1,21,0
4,1,22,0
4,1,23,0
4,1,24,0
4,1,25,0
4,1,26,0
4,1,27,0
4,1,28,0
4,1,29,0
4,1,30,0
4,1,31,0
4,1,32,0
4,1,33,0
4,1,34,0
4,1,35,0
4,1,36,0
4,1,37,0
4,1,38,0
4,1,39,0
4,1,40,0
4,1,41,0
4,1,42,0
4,1,43,0
4,1,44,0
4,1,45,0
4,1,46,0
4,1,47,0
4,1,48,0
4,2,1,0
4,2,2,0
4,2,3,0
4,2,4,0
4,2,5,0
4,2,6,0
4,2,7,0
4,2,8,0
4,2,9,0
4,2,10,0
4,2,11,0
4,2,12,0
4,2,13,0
4,2,14,0
4,2,15,0
4,2,16,0
4,2,17,0
4,2,18,0
4,2,19,0
4,2,20,0
4,2,21,0
4,2,22,0
4,2,23,0
4,2,24,0
4,2,25,0
4,2,26,0
4,2,27,0
4,2,28,0
4,2,29,0
4,2,30,0
4,2,31,0
4,2,32,0
4,2,33,0
4,2,34,0
4,2,35,0
4,2,36,0
4,2,37,0
4,2,38,0
4,2,39,0
4,2,40,0
4,2,41,0
4,2,42,0
4,2,43,0
4,2,44,0
4,2,45,0
4,2,46,0
4,2,47,0
4,2,48,0
4,3,1,0
4,3,2,0
4,3,3,0
4,3,4,0
4,3,5,0
4,3,6,0
4,3,7,0
4,3,8,0
4,3,9,0
4,3,10,0
4,3,11,0
4,3,12,0
4,3,13,0
4,3,14,0
4,3,15,0
4,3,16,0
4,3,17,0
4,3,18,0
4,3,19,0
4,3,20,0
4,3,21,0
4,3,22,0
4,3,23,0
4,3,24,0
4,3,25,0
4,3,26,0
4,3,27,0
4,3,28,0
4,3,29,0
4,3,30,0
4,3,31,0
4,3,32,0
4,3,33,0
4,3,34,0
4,3,35,0
4,3,36,0
4,3,37,0
4,3,38,0
4,3,39,0
4,3,40,0
4,3,41,0
4,3,42,0
4,3,43,0
4,3,44,0
4,3,45,0
4,3,46,0
4,3,47,0
4,3,48,0
4,4,1,0
4,4,2,0
4,4,3,0
4,4,4,0
4,4,5,0.003093704
4,4,6,0
4,4,7,0.000404005
4,4,8,0
4,4,9,0
4,4,10,0
4,4,11,0
4,4,12,0
4,4,13,0
4,4,14,0
4,4,15,0
4,4,16,0
4,4,17,0
4,4,18,0
4,4,19,0
4,4,20,0
4,4,21,0
4,4,22,0
4,4,23,0
4,4,24,0
4,4,25,0
4,4,26,0
4,4,27,0
4,4,28,0
4,4,29,0
4,4,30,0
4,4,31,0
4,4,32,0
4,4,33,0
4,4,34,0
4,4,35,0
4,4,36,0
4,4,37,0
4,4,38,0
4,4,39,0
4,4,40,0
4,4,41,0
4,4,42,0
4,4,43,0
4,4,44,0
4,4,45,0
4,4,46,0
4,4,47,0
4,4,48,0
4,5,1,0
4,5,2,0
4,5,3,0
4,5,4,0
4,5,5,0
4,5,6,0.000746332
4,5,7,0.000719757
4,5,8,0
4,5,9,0
4,5,10,0
4,5,11,0
4,5,12,0
4,5,13,0.011857435
4,5,14,0
4,5,15,0
4,5,16,0
4,5,17,0
4,5,18,0
4,5,19,0
4,5,20,0
4,5,21,0
4,5,22,0
4,5,23,0
4,5,24,0
4,5,25,0
4,5,26,0
4,5,27,0
4,5,28,0
4,5,29,0
4,5,30,0
4,5,31,0.003819004
4,5,32,0
4,5,33,0
4,5,34,0
4,5,35,0
4,5,36,0
4,5,37,0
4,5,38,0
4,5,39,0
4,5,40,0
4,5,41,0
4,5,42,0
4,5,43,0
4,5,44,0
4,5,45,0
4,5,46,0
4,5,47,0
4,5,48,0
4,6,1,0
4,6,2,0
4,6,3,0
4,6,4,0
4,6,5,0
4,6,6,0.000800905
4,6,7,0.00689424
4,6,8,0.001696068
4,6,9,0.002891469
4,6,10,0
4,6,11,0
4,6,12,0
4,6,13,0
4,6,14,0
4,6,15,0
4,6,16,0.000542187
4,6,17,0
4,6,18,0
4,6,19,0
4,6,20,0
4,6,21,0
4,6,22,0
4,6,23,0
4,6,24,0
4,6,25,0
4,6,26,0
4,6,27,0
4,6,28,0
4,6,29,0.001043754
4,6,30,0.000371745
4,6,31,0
4,6,32,0
4,6,33,0
4,6,34,0
4,6,35,0
4,6,36,0
4,6,37,0
4,6,38,0
4,6,39,0
4,6,40,0
4,6,41,0
4,6,42,0
4,6,43,0
4,6,44,0
4,6,45,0
4,6,46,0
4,6,47,0
4,6,48,0
4,7,1,0
4,7,2,0
4,7,3,0
4,7,4,0
4,7,5,0
4,7,6,0
4,7,7,0.002872728
4,7,8,0.003241624
4,7,9,0.004476597
4,7,10,0.004317108
4,7,11,0.000663838
4,7,12,0
4,7,13,0
4,7,14,0
4,7,15,0
4,7,16,0
4,7,17,0
4,7,18,0
4,7,19,0
4,7,20,0
4,7,21,0
4,7,22,0
4,7,23,0
4,7,24,0
4,7,25,0
4,7,26,0
4,7,27,0
4,7,28,0
4,7,29,0.001004223
4,7,30,0
4,7,31,0
4,7,32,0
4,7,33,0
4,7,34,0
4,7,35,0
4,7,36,0
4,7,37,0
4,7,38,0
4,7,39,0
4,7,40,0
4,7,41,0
4,7,42,0
4,7,43,0
4,7,44,0
4,7,45,0
4,7,46,0
4,7,47,0
4,7,48,0
4,8,1,0
4,8,2,0
4,8,3,0
4,8,4,0
4,8,5,0
4,8,6,0
4,8,7,0
4,8,8,0.00165787
4,8,9,0.016370551
4,8,10,0.006011983
4,8,11,0.004988746
4,8,12,0.000972331
4,8,13,0
4,8,14,0
4,8,15,0
4,8,16,0
4,8,17,0
4,8,18,0
4,8,19,0
4,8,20,0
4,8,21,0
4,8,22,0.000218402
4,8,23,0
4,8,24,0
4,8,25,0
4,8,26,0.000742284
4,8,27,0.002037583
4,8,28,0
4,8,29,0
4,8,30,0
4,8,31,0.000229379
4,8,32,0
4,8,33,0
4,8,34,0
4,8,35,0
4,8,36,0
4,8,37,0
4,8,38,0
4,8,39,0
4,8,40,0
4,8,41,0
4,8,42,0
4,8,43,0
4,8,44,0
4,8,45,0
4,8,46,0
4,8,47,0
4,8,48,0
4,9,1,0
4,9,2,0
4,9,3,0
4,9,4,0
4,9,5,0
4,9,6,0
4,9,7,0
4,9,8,0
4,9,9,0.03432737
4,9,10,0.082074786
4,9,11,0.056245159
4,9,12,0.006609531
4,9,13,0.004177172
4,9,14,0.001179903
4,9,15,0
4,9,16,0
4,9,17,0
4,9,18,0.001159565
4,9,19,0.001151173
4,9,20,0.000850287
4,9,21,0
4,9,22,0
4,9,23,0.000449911
4,9,24,0.001499039
4,9,25,0.005047496
4,9,26,0.001210554
4,9,27,0
4,9,28,0
4,9,29,0
4,9,30,0
4,9,31,0
4,9,32,0
4,9,33,0
4,9,34,0
4,9,35,0
4,9,36,0
4,9,37,0
4,9,38,0
4,9,39,0
4,9,40,0
4,9,41,0
4,9,42,0
4,9,43,0
4,9,44,0
4,9,45,0
4,9,46,0
4,9,47,0
4,9,48,0
4,10,1,0
4,10,2,0
4,10,3,0
4,10,4,0
4,10,5,0
4,10,6,0
4,10,7,0
4,10,8,0
4,10,9,0
4,10,10,0.029583067
4,10,11,0.075976282
4,10,12,0.007571953
4,10,13,0.004214641
4,10,14,0.003127078
4,10,15,0.001542482
4,10,16,0
4,10,17,0
4,10,18,0
4,10,19,0.001102015
4,10,20,0
4,10,21,0
4,10,22,0
4,10,23,0.001260938
4,10,24,0.000748038
4,10,25,0
4,10,26,0
4,10,27,0
4,10,28,0
4,10,29,0.000757808
4,10,30,0
4,10,31,0
4,10,32,0
4,10,33,0
4,10,34,0
4,10,35,0
4,10,36,0
4,10,37,0
4,10,38,0.000859448
4,10,39,0
4,10,40,0
4,10,41,0
4,10,42,0
4,10,43,0
4,10,44,0
4,10,45,0
4,10,46,0
4,10,47,0
4,10,48,0
4,11,1,0
4,11,2,0
4,11,3,0
4,11,4,0
4,11,5,0
4,11,6,0
4,11,7,0
4,11,8,0
4,11,9,0
4,11,10,0
4,11,11,0.004714182
4,11,12,0.009534187
4,11,13,0.000271456
4,11,14,0.000392427
4,11,15,0.001113229
4,11,16,0
4,11,17,0
4,11,18,0
4,11,19,0
4,11,20,0
4,11,21,0
4,11,22,0
4,11,23,0
4,11,24,0
4,11,25,0.000739581
4,11,26,0
4,11,27,0
4,11,28,0
4,11,29,0
4,11,30,0
4,11,31,0
4,11,32,0
4,11,33,0
4,11,34,0
4,11,35,0
4,11,36,0
4,11,37,0
4,11,38,0
4,11,39,0
4,11,40,0
4,11,41,0
4,11,42,0
4,11,43,0
4,11,44,0
4,11,45,0
4,11,46,0
4,11,47,0
4,11,48,0
4,12,1,0
4,12,2,0
4,12,3,0
4,12,4,0
4,12,5,0
4,12,6,0
4,12,7,0
4,12,8,0
4,12,9,0
4,12,10,0
4,12,11,0
4,12,12,0.001398644
4,12,13,0.002454846
4,12,14,0.00139168
4,12,15,0.001722598
4,12,16,0.000405169
4,12,17,0.00069277
4,12,18,0
4,12,19,0.002140047
4,12,20,0.00217815
4,12,21,0
4,12,22,0
4,12,23,8.39E-05
4,12,24,0
4,12,25,0
4,12,26,0.000547302
4,12,27,0
4,12,28,0
4,12,29,0
4,12,30,0
4,12,31,0
4,12,32,0
4,12,33,0
4,12,34,0
4,12,35,0
4,12,36,0
4,12,37,0
4,12,38,0
4,12,39,0
4,12,40,0
4,12,41,0
4,12,42,0
4,12,43,0
4,12,44,0
4,12,45,0
4,12,46,0
4,12,47,0
4,12,48,0
4,13,1,0
4,13,2,0
4,13,3,0
4,13,4,0
4,13,5,0
4,13,6,0
4,13,7,0
4,13,8,0
4,13,9,0
4,13,10,0
4,13,11,0
4,13,12,0
4,13,13,0.000228898
4,13,14,0.001451287
4,13,15,0.001535935
4,13,16,0
4,13,17,0
4,13,18,0.0005047
4,13,19,0
4,13,20,0
4,13,21,0
4,13,22,0
4,13,23,0
4,13,24,0
4,13,25,0
4,13,26,0
4,13,27,0
4,13,28,0
4,13,29,0
4,13,30,0
4,13,31,0
4,13,32,0
4,13,33,0
4,13,34,0
4,13,35,0
4,13,36,0.000191664
4,13,37,0
4,13,38,0
4,13,39,0
4,13,40,0
4,13,41,0
4,13,42,0
4,13,43,0
4,13,44,0
4,13,45,0
4,13,46,0
4,13,47,0
4,13,48,0
4,14,1,0
4,14,2,0
4,14,3,0
4,14,4,0
4,14,5,0
4,14,6,0
4,14,7,0
4,14,8,0
4,14,9,0
4,14,10,0
4,14,11,0
4,14,12,0
4,14,13,0
4,14,14,0
4,14,15,0.002199689
4,14,16,0.002795111
4,14,17,0.002019897
4,14,18,0
4,14,19,0.000240859
4,14,20,0.000548735
4,14,21,0
4,14,22,0.000561721
4,14,23,0
4,14,24,0
4,14,25,0
4,14,26,0
4,14,27,0
4,14,28,0
4,14,29,0
4,14,30,0
4,14,31,0.000136619
4,14,32,0
4,14,33,0
4,14,34,0.001198891
4,14,35,0
4,14,36,0
4,14,37,0
4,14,38,0
4,14,39,0
4,14,40,0
4,14,41,0
4,14,42,0
4,14,43,0
4,14,44,0
4,14,45,0
4,14,46,0
4,14,47,0
4,14,48,0
4,15,1,0
4,15,2,0
4,15,3,0
4,15,4,0
4,15,5,0
4,15,6,0
4,15,7,0
4,15,8,0
4,15,9,0
4,15,10,0
4,15,11,0
4,15,12,0
4,15,13,0
4,15,14,0
4,15,15,0.000461023
4,15,16,0.009565269
4,15,17,0.001338525
4,15,18,0.000277608
4,15,19,0
4,15,20,0
4,15,21,0
4,15,22,0
4,15,23,0.000594765
4,15,24,0
4,15,25,0
4,15,26,0
4,15,27,0
4,15,28,0
4,15,29,0
4,15,30,0
4,15,31,0.00041131
4,15,32,0
4,15,33,0
4,15,34,0
4,15,35,0
4,15,36,0
4,15,37,0
4,15,38,0
4,15,39,0
4,15,40,0
4,15,41,0
4,15,42,0
4,15,43,0
4,15,44,0
4,15,45,0
4,15,46,0
4,15,47,0
4,15,48,0
4,16,1,0
4,16,2,0
4,16,3,0
4,16,4,0
4,16,5,0
4,16,6,0
4,16,7,0
4,16,8,0
4,16,9,0
4,16,10,0
4,16,11,0
4,16,12,0
4,16,13,0
4,16,14,0
4,16,15,0
4,16,16,0.000162331
4,16,17,0.005537217
4,16,18,0
4,16,19,0.000548964
4,16,20,0.003899589
4,16,21,0
4,16,22,0
4,16,23,0
4,16,24,0
4,16,25,0
4,16,26,0
4,16,27,0
4,16,28,0
4,16,29,0
4,16,30,0
4,16,31,0
4,16,32,0
4,16,33,0
4,16,34,0
4,16,35,0
4,16,36,0
4,16,37,0
4,16,38,0
4,16,39,0
4,16,40,0
4,16,41,0
4,16,42,0
4,16,43,0
4,16,44,0
4,16,45,0
4,16,46,0
4,16,47,0
4,16,48,0
4,17,1,0
4,17,2,0
4,17,3,0
4,17,4,0
4,17,5,0
4,17,6,0
4,17,7,0
4,17,8,0
4,17,9,0
4,17,10,0
4,17,11,0
4,17,12,0
4,17,13,0
4,17,14,0
4,17,15,0
4,17,16,0
4,17,17,0.001059662
4,17,18,0
4,17,19,0
4,17,20,0.000699248
4,17,21,0
4,17,22,0
4,17,23,0
4,17,24,0.000476423
4,17,25,0
4,17,26,0
4,17,27,0
4,17,28,0
4,17,29,0
4,17,30,0
4,17,31,0
4,17,32,0
4,17,33,0
4,17,34,0
4,17,35,0
4,17,36,0
4,17,37,0
4,17,38,0
4,17,39,0
4,17,40,0
4,17,41,0
4,17,42,0
4,17,43,0
4,17,44,0
4,17,45,0
4,17,46,0
4,17,47,0
4,17,48,0
4,18,1,0
4,18,2,0
4,18,3,0
4,18,4,0
4,18,5,0
4,18,6,0
4,18,7,0
4,18,8,0
4,18,9,0
4,18,10,0
4,18,11,0
4,18,12,0
4,18,13,0
4,18,14,0
4,18,15,0
4,18,16,0
4,18,17,0
4,18,18,0.002128244
4,18,19,0.002177742
4,18,20,0.001702198
4,18,21,0.000989403
4,18,22,0
4,18,23,0.0005806
4,18,24,0.000395281
4,18,25,0.000759252
4,18,26,0
4,18,27,0
4,18,28,0
4,18,29,0
4,18,30,0
4,18,31,0
4,18,32,0
4,18,33,0
4,18,34,0
4,18,35,0
4,18,36,0
4,18,37,0
4,18,38,0
4,18,39,0
4,18,40,0
4,18,41,0
4,18,42,0
4,18,43,0
4,18,44,0
4,18,45,0
4,18,46,0
4,18,47,0
4,18,48,0
4,19,1,0
4,19,2,0
4,19,3,0
4,19,4,0
4,19,5,0
4,19,6,0
4,19,7,0
4,19,8,0
4,19,9,0
4,19,10,0
4,19,11,0
4,19,12,0
4,19,13,0
4,19,14,0
4,19,15,0
4,19,16,0
4,19,17,0
4,19,18,0
4,19,19,0.00042526
4,19,20,0.002172135
4,19,21,0.00057833
4,19,22,0.000563054
4,19,23,0.002854603
4,19,24,0
4,19,25,0
4,19,26,0
4,19,27,0
4,19,28,0
4,19,29,0.000647788
4,19,30,0
4,19,31,0
4,19,32,0
4,19,33,0
4,19,34,0
4,19,35,0
4,19,36,0
4,19,37,0
4,19,38,0
4,19,39,0
4,19,40,0
4,19,41,0
4,19,42,0
4,19,43,0
4,19,44,0
4,19,45,0
4,19,46,0
4,19,47,0
4,19,48,0
4,20,1,0
4,20,2,0
4,20,3,0
4,20,4,0
4,20,5,0
4,20,6,0
4,20,7,0
4,20,8,0
4,20,9,0
4,20,10,0
4,20,11,0
4,20,12,0
4,20,13,0
4,20,14,0
4,20,15,0
4,20,16,0
4,20,17,0
4,20,18,0
4,20,19,0
4,20,20,0
4,20,21,0.004209497
4,20,22,0.004792941
4,20,23,0.000876705
4,20,24,0
4,20,25,0.000234423
4,20,26,0
4,20,27,0
4,20,28,0
4,20,29,0
4,20,30,0
4,20,31,0
4,20,32,0
4,20,33,0
4,20,34,0
4,20,35,0
4,20,36,0
4,20,37,0
4,20,38,0
4,20,39,0
4,20,40,0
4,20,41,0
4,20,42,0
4,20,43,0
4,20,44,0
4,20,45,0
4,20,46,0
4,20,47,0
4,20,48,0
4,21,1,0
4,21,2,0
4,21,3,0
4,21,4,0
4,21,5,0
4,21,6,0
4,21,7,0
4,21,8,0
4,21,9,0
4,21,10,0
4,21,11,0
4,21,12,0
4,21,13,0
4,21,14,0
4,21,15,0
4,21,16,0
4,21,17,0
4,21,18,0
4,21,19,0
4,21,20,0
4,21,21,0.002051431
4,21,22,0.007822716
4,21,23,0.000347324
4,21,24,0.01106648
4,21,25,0.004472584
4,21,26,0
4,21,27,0
4,21,28,0
4,21,29,0
4,21,30,0
4,21,31,0
4,21,32,0
4,21,33,0
4,21,34,0
4,21,35,0
4,21,36,0
4,21,37,0
4,21,38,0
4,21,39,0
4,21,40,0
4,21,41,0
4,21,42,0
4,21,43,0
4,21,44,0
4,21,45,0
4,21,46,0
4,21,47,0
4,21,48,0
4,22,1,0
4,22,2,0
4,22,3,0
4,22,4,0
4,22,5,0
4,22,6,0
4,22,7,0
4,22,8,0
4,22,9,0
4,22,10,0
4,22,11,0
4,22,12,0
4,22,13,0
4,22,14,0
4,22,15,0
4,22,16,0
4,22,17,0
4,22,18,0
4,22,19,0
4,22,20,0
4,22,21,0
4,22,22,0
4,22,23,0.041387559
4,22,24,0.017984353
4,22,25,0.007785276
4,22,26,0
4,22,27,0.004939704
4,22,28,0
4,22,29,0.000709539
4,22,30,0
4,22,31,0
4,22,32,0
4,22,33,0
4,22,34,0
4,22,35,0
4,22,36,0
4,22,37,0
4,22,38,0
4,22,39,0
4,22,40,0
4,22,41,0
4,22,42,0
4,22,43,0
4,22,44,0
4,22,45,0
4,22,46,0
4,22,47,0
4,22,48,0
4,23,1,0
4,23,2,0
4,23,3,0
4,23,4,0
4,23,5,0
4,23,6,0
4,23,7,0
4,23,8,0
4,23,9,0
4,23,10,0
4,23,11,0
4,23,12,0
4,23,13,0
4,23,14,0
4,23,15,0
4,23,16,0
4,23,17,0
4,23,18,0
4,23,19,0
4,23,20,0
4,23,21,0
4,23,22,0
4,23,23,0.014929297
4,23,24,0.05179041
4,23,25,0.02461647
4,23,26,0.005410015
4,23,27,0.006935099
4,23,28,0
4,23,29,0.001409207
4,23,30,0
4,23,31,0
4,23,32,0
4,23,33,0
4,23,34,0
4,23,35,0
4,23,36,0
4,23,37,0
4,23,38,0
4,23,39,0
4,23,40,0
4,23,41,0
4,23,42,0
4,23,43,0
4,23,44,0
4,23,45,0
4,23,46,0
4,23,47,0
4,23,48,0
4,24,1,0
4,24,2,0
4,24,3,0
4,24,4,0
4,24,5,0
4,24,6,0
4,24,7,0
4,24,8,0
4,24,9,0
4,24,10,0
4,24,11,0
4,24,12,0
4,24,13,0
4,24,14,0
4,24,15,0
4,24,16,0
4,24,17,0
4,24,18,0
4,24,19,0
4,24,20,0
4,24,21,0
4,24,22,0
4,24,23,0
4,24,24,0.003372265
4,24,25,0.022461917
4,24,26,0.001218757
4,24,27,0.002939915
4,24,28,0
4,24,29,0
4,24,30,0
4,24,31,0.001601075
4,24,32,0
4,24,33,0
4,24,34,0
4,24,35,0
4,24,36,0
4,24,37,0
4,24,38,0
4,24,39,0
4,24,40,0
4,24,41,0.000288327
4,24,42,0
4,24,43,0
4,24,44,0
4,24,45,0
4,24,46,0
4,24,47,0
4,24,48,0
4,25,1,0
4,25,2,0
4,25,3,0
4,25,4,0
4,25,5,0
4,25,6,0
4,25,7,0
4,25,8,0
4,25,9,0
4,25,10,0
4,25,11,0
4,25,12,0
4,25,13,0
4,25,14,0
4,25,15,0
4,25,16,0
4,25,17,0
4,25,18,0
4,25,19,0
4,25,20,0
4,25,21,0
4,25,22,0
4,25,23,0
4,25,24,0
4,25,25,0.00876668
4,25,26,0.023740278
4,25,27,0.002856463
4,25,28,0.00120555
4,25,29,0.000518964
4,25,30,0
4,25,31,0.000199128
4,25,32,0.000356985
4,25,33,0.001051451
4,25,34,0
4,25,35,0
4,25,36,0
4,25,37,0
4,25,38,0
4,25,39,0
4,25,40,0
4,25,41,0
4,25,42,0
4,25,43,0
4,25,44,0
4,25,45,0
4,25,46,0
4,25,47,0
4,25,48,0
4,26,1,0
4,26,2,0
4,26,3,0
4,26,4,0
4,26,5,0
4,26,6,0
4,26,7,0
4,26,8,0
4,26,9,0
4,26,10,0
4,26,11,0
4,26,12,0
4,26,13,0
4,26,14,0
4,26,15,0
4,26,16,0
4,26,17,0
4,26,18,0
4,26,19,0
4,26,20,0
4,26,21,0
4,26,22,0
4,26,23,0
4,26,24,0
4,26,25,0
4,26,26,0.004767515
4,26,27,0.008093145
4,26,28,0.010906839
4,26,29,0.003770461
4,26,30,0
4,26,31,0
4,26,32,0
4,26,33,0.00060361
4,26,34,0
4,26,35,0
4,26,36,0
4,26,37,0
4,26,38,0
4,26,39,0
4,26,40,0
4,26,41,0
4,26,42,0
4,26,43,0
4,26,44,0
4,26,45,0
4,26,46,0
4,26,47,0
4,26,48,0
4,27,1,0
4,27,2,0
4,27,3,0
4,27,4,0
4,27,5,0
4,27,6,0
4,27,7,0
4,27,8,0
4,27,9,0
4,27,10,0
4,27,11,0
4,27,12,0
4,27,13,0
4,27,14,0
4,27,15,0
4,27,16,0
4,27,17,0
4,27,18,0
4,27,19,0
4,27,20,0
4,27,21,0
4,27,22,0
4,27,23,0
4,27,24,0
4,27,25,0
4,27,26,0
4,27,27,0.008671723
4,27,28,0.019175925
4,27,29,0.006427315
4,27,30,0.00451444
4,27,31,0.00033842
4,27,32,0.000696739
4,27,33,0.001379867
4,27,34,0
4,27,35,0
4,27,36,0
4,27,37,0
4,27,38,0
4,27,39,0
4,27,40,0
4,27,41,0
4,27,42,0
4,27,43,0
4,27,44,0
4,27,45,0
4,27,46,0
4,27,47,0
4,27,48,0
4,28,1,0
4,28,2,0
4,28,3,0
4,28,4,0
4,28,5,0
4,28,6,0
