Table     9.01
 
***** AVG WEEKDAY STATION UTILIZATION (All Transit/All car HH) ************
Comparison of Station Boardings by Scenario for       3895 Stations
All Purposes All Transit  All car HH
                                                         Y2017 EXISTING                                     Y2017 NO-BUILD                                     Y2017 BUILD                             
                                               ================================================= ================================================= =================================================
Stop_id1                  Station Name            WLK       KNR       PNR       XFR       ALL       WLK       KNR       PNR       XFR       ALL       WLK       KNR       PNR       XFR       ALL   
2538                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2543                      KAMEHAMEHA HWY + KE          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2208                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2315                      KAMEHAMEHA HWY + HAK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2324                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2295                      KAMEHAMEHA HWY + EME         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2322                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2552                      KAMEHAMEHA HWY + PUP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2200                      GOODALE AVE + WAIALU         5         0         0         0         5         5         0         0         0         5         5         0         0         0         5
2219                      WAIALUA BEACH RD + O         3         0         0         0         3         3         0         0         0         3         3         0         0         0         3
2329                      KAMEHAMEHA HWY + IWI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2545                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2563                      KAMEHAMEHA HWY + POH         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2191                      KAUKONAHUA RD + KEAK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2202                      WAIALUA BEACH RD + G        47         0         0         0        47        47         0         0         0        47        47         0         0         0        47
2554                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2294                      KAMEHAMEHA HWY + OPP        23         0         0        62        84        23         0         0        62        84        23         0         0        62        84
2195                      FARRINGTON HWY + GOO         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2187                      KAMEHAMEHA HWY + DOL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2242                      KAMEHAMEHA HWY + KEW        71         0         0        62       133        71         0         0        62       133        71         0         0        62       133
2230                      WAIALUA BEACH RD + K         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2291                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2310                      KAMEHAMEHA HWY + WAI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2320                      KAMEHAMEHA HWY + SUN         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2328                      KAMEHAMEHA HWY + WEH         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2207                      KAMEHAMEHA HWY + 66-        35         1         0         4        40        35         1         0         4        40        35         1         0         4        40
2297                      KAMEHAMEHA HWY + LOK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2197                      GOODALE AVE + HAONA          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2196                      GOODALE AVE + FARRIN         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2540                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2229                      WAIALUA BEACH RD + K        40         0         0         0        40        40         0         0         0        40        40         0         0         0        40
2555                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2215                      KAMEHAMEHA HWY + WEE         5         7         0         0        12         5         7         0         0        12         5         7         0         0        12
2327                      KAMEHAMEHA HWY + SUN         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2567                      KAMEHAMEHA HWY + HAL        26         0         0         0        26        26         0         0         0        26        26         0         0         0        26
2290                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2240                      KAMEHAMEHA HWY + HAL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2553                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2199                      GOODALE AVE + KEALOH         6         0         0         0         6         6         0         0         0         6         6         0         0         0         6
2312                      KAMEHAMEHA HWY + PUP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2293                      KAMEHAMEHA HWY + OPP        35         1         0         0        36        35         1         0         0        36        35         1         0         0        36
2298                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2243                      KAMEHAMEHA HWY + WAI        84         0         0         0        84        84         0         0         0        84        84         0         0         0        84
2209                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2206                      WEED CIRCLE + KAUKON        26         8         0       205       239        26         8         0       205       239        26         8         0       205       239
2296                      KAMEHAMEHA HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2217                      KAMEHAMEHA HWY + PAA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2216                      KAMEHAMEHA HWY + ACH       199         5         0        30       233       199         5         0        30       233       199         5         0        30       233
2221                      WAIALUA BEACH RD + K         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2227                      WAIALUA BEACH RD + O         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2226                      WAIALUA BEACH RD + O         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2222                      APUHIHI ST + WAIALUA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2223                      AKULE ST + APUHIHI S         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2225                      AWEOWEO ST + WAIALUA        51         0         0         0        51        51         0         0         0        51        51         0         0         0        51
2644                      FARRINGTON HWY + KIL        40         0         0         0        40        40         0         0         0        40        40         0         0         0        40
2650                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2654                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2664                      WAIANAE VALLEY RD +         77         0         0         0        77        77         0         0         0        77        77         0         0         0        77
2668                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2681                      KUMAIPO ST + PUNANAU         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2682                      KUMAIPO ST + 85-1208         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2683                      KUMAIPO ST + KEPAUAL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2684                      KEPAUALA ST + KANEAK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2690                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2695                      PLANTATION RD + OLD         12         0         0         0        12        12         0         0         0        12        12         0         0         0        12
2712                      HALONA RD + OPP OHEM         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2719                      PUUHULU RD + HAAMA P         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2729                      HALONA RD + 84-446         106         0         0         0       106       106         0         0         0       106       106         0         0         0       106
2732                      HALONA RD + LUALUALE         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2738                      MAILIILI RD + PAAKEA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2740                      PAAKEA RD + APANA RD         4         1         0         0         5         4         1         0         0         5         4         1         0         0         5
2746                      PAAKEA RD + HAKIMO R         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2749                      HAKIMO RD + OPP KUUA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2754                      HAKIMO RD + OPP WAIO         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2758                      HAKIMO RD + WAIOLU S         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2763                      HAKIMO RD + KUUALOHA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2766                      PAAKEA RD + HAKIMO R         1         0         0         0         1         1         0         0         0         1         1         0         0         0         1
2772                      PAAKEA RD + OPP APAN         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2773                      PAAKEA RD + MAILIILI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2774                      MAILIILI RD + OPP PA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
4301                      PRINCESS KAHANU AVE          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
4395                      PAAKEA RD + 87-253          10         0         0         0        11        10         0         0         0        11        10         0         0         0        11
4396                      PAAKEA RD + OPP 87-2        13         0         0         0        13        13         0         0         0        13        13         0         0         0        13
506                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
508                       FARRINGTON HWY + OPP         0         0         0        12        12         0         0         0        12        12         0         0         0        12        12
639                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
640                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
641                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
653                       FARRINGTON HWY + LAU         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
731                       ALA HOLO LP + MAKAHA        24         0         0         0        24        24         0         0         0        24        24         0         0         0        24
2651                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2655                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2656                      WAIANAE VALLEY RD +          5         0         0         0         5         5         0         0         0         5         5         0         0         0         5
2659                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2660                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2661                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2662                      WAIANAE VALLEY RD +         29         0         0         0        29        29         0         0         0        29        29         0         0         0        29
2665                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2666                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2667                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2688                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2689                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2706                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2708                      HALONA RD + LUALUALE         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2709                      HALONA RD + 86-333           0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2710                      HALONA RD + 86-409           0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2714                      HALONA RD + PUHAWAI          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2715                      PUHAWAI RD + 86-334          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2718                      PUUHULU RD + 86-631          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2728                      HALONA RD + OHEMAUKA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2739                      PAAKEA RD + MAILIILI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2741                      PAAKEA RD + 87-911           0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2743                      PAAKEA RD + 87-1109          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2745                      PAAKEA RD + 87-1340          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2761                      HAKIMO RD + ULEHAWA          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2767                      PAAKEA RD + 87-1351          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2768                      PAAKEA RD + ILIILI R         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2769                      PAAKEA RD + 87-1109          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
4296                      PRINCESS KAHANU AVE          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
4425                      MOEKAHI ST + LUALUAL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
520                       FARRINGTON HWY + 87-        23         0         0         0        23        23         0         0         0        23        23         0         0         0        23
521                       FARRINGTON HWY + 87-         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
529                       FARRINGTON HWY + KEL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
547                       FARRINGTON HWY + MAI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
553                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
558                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
561                       MAKAU ST + 84-245            0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
570                       MAKAHA VALLEY RD + K         4         0         0         0         4         4         0         0         0         4         4         0         0         0         4
572                       MAKAHA VALLEY RD + N         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
574                       HUIPU DR + MAUNAOLU          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
722                       HALEAKALA AVE + NANA       121         0         0         0       121       121         0         0         0       121       121         0         0         0       121
729                       HALEAKALA AVE + FARR         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
730                       HUIPU DR + OPP MAUNA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2653                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2657                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2658                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2673                      KANEILIO ST + 85-122        70         0         0         0        70        70         0         0         0        70        70         0         0         0        70
2686                      KANEAKI ST + WAIANAE         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2713                      HALONA RD + OPP POHA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2722                      KUWALE RD + 86-355           0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2726                      PUHAWAI RD + OPP HAL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2730                      HALONA RD + 86-404           8         0         0         0         8         8         0         0         0         8         8         0         0         0         8
2731                      HALONA RD + 86-330          70         0         0         0        70        70         0         0         0        70        70         0         0         0        70
2736                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2744                      PAAKEA RD + OPP ILII         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2751                      HAKIMO RD + OPP ULEH         8         0         0         0         8         8         0         0         0         8         8         0         0         0         8
2760                      HAKIMO RD + KANAHALE         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
4297                      LAIKU ST + WAIOLU ST         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
525                       FARRINGTON HWY + MAN         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
559                       LAWAIA ST + MAKAU ST         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
562                       MAKAU ST + FARRINGTO        77         0         0         0        77        77         0         0         0        77        77         0         0         0        77
563                       FARRINGTON HWY + MAK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
571                       MAKAHA VALLEY RD + K         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
630                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
1044                      FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2652                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2669                      KANEAKI ST + WAIANAE         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2671                      KEPAUALA ST + OPP KA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2674                      KANEILIO ST + 85-128       144         0         0         0       144       144         0         0         0       144       144         0         0         0       144
2677                      KAPAEKAHI ST + 85-14         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2707                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2711                      HALONA RD + 86-431          12         0         0         0        12        12         0         0         0        12        12         0         0         0        12
2716                      PUHAWAI RD + 86-318          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2734                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2764                      HAKIMO RD + 87-797           0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2771                      PAAKEA RD + OPP 87-9         8         0         0         0         8         8         0         0         0         8         8         0         0         0         8
4295                      PRINCESS KAHANU AVE          0         0         0         2         2         0         0         0         2         2         0         0         0         2         2
4298                      WAIOLU ST + HAKIMO R         3         0         0         0         3         3         0         0         0         3         3         0         0         0         3
504                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
519                       FARRINGTON HWY + 87-         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
524                       FARRINGTON HWY + 87-         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
539                       FARRINGTON HWY + OPP        34         0         0         1        35        34         0         0         1        35        34         0         0         1        35
552                       FARRINGTON HWY + NAL        77         0         0         0        77        77         0         0         0        77        77         0         0         0        77
554                       FARRINGTON HWY + KIA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
573                       ALA HOLO LP + OPP MA         4         0         0         0         4         4         0         0         0         4         4         0         0         0         4
715                       NANAKULI AVE + PILIL         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2680                      KANEAKI ST + OPP KOO         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2694                      PLANTATION RD + LIHU         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2727                      HALONA RD + POHAKEA          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2735                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2742                      PAAKEA RD + KAUKAMA         73         0         0         0        73        73         0         0         0        73        73         0         0         0        73
2748                      HAKIMO RD + OPP 87-7         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2762                      HAKIMO RD + KAPIKI R         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2770                      PAAKEA RD + OPP KAUK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
549                       FARRINGTON HWY + OPP         0         0         0         3         3         0         0         0         3         3         0         0         0         3         3
560                       MAKAU ST + OPP HOLT          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
647                       FARRINGTON HWY + OPP         9         0         0        30        39         9         0         0        30        39         9         0         0        30        39
655                       FARRINGTON HWY + POH         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
713                       NANAKULI AVE + KAUWA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
720                       NANAKULI AVE + MAIAI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
724                       HALEAKALA AVE + MOKI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
727                       HALEAKALA AVE + OPP          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2691                      PLANTATION RD + WAIA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2692                      PLANTATION RD + OPP          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
531                       FARRINGTON HWY + LOP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
723                       HALEAKALA AVE + OPP         27         0         0         0        27        27         0         0         0        27        27         0         0         0        27
733                       MAKAHA VALLEY RD + K         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2675                      KANEILIO ST + KAPAEK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2687                      WAIANAE VALLEY RD +          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2693                      PLANTATION RD + PILI        29         0         0         0        29        29         0         0         0        29        29         0         0         0        29
712                       NANAKULI AVE + MANO          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
718                       NANAKULI AVE + MAIAP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
726                       HALEAKALA AVE + OPP          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2720                      PUUHULU RD + PUUHULU         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2725                      LUALUALEI HOMESTEAD         10         0         0         0        10        10         0         0         0        10        10         0         0         0        10
2733                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2747                      HAKIMO RD + PAAKEA R        49         0         0         0        49        49         0         0         0        49        49         0         0         0        49
2752                      HAKIMO RD + OPP KANA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2765                      HAKIMO RD + OPP PAAK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
515                       FARRINGTON HWY + PRI         7         0         0        24        30         7         0         0        24        30         7         0         0        24        30
517                       FARRINGTON HWY + LUA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
532                       FARRINGTON HWY + KAK         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
551                       FARRINGTON HWY + JAD         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
644                       FARRINGTON HWY + OPP        38         1         0         2        41        38         1         0         2        41        38         1         0         2        41
629                       FARRINGTON HWY + OPP         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
636                       FARRINGTON HWY + ULE        70         1         0         0        70        70         1         0         0        70        70         1         0         0        70
728                       HALEAKALA AVE + MANO         5         0         0         0         5         5         0         0         0         5         5         0         0         0         5
734                       MAKAHA VALLEY RD + K        75         0         0         0        75        75         0         0         0        75        75         0         0         0        75
2737                      MAILIILI RD + FARRIN         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2750                      HAKIMO RD + OPP KAPI         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
516                       FARRINGTON HWY + 87-         3         0         0         2         5         3         0         0         2         5         3         0         0         2         5
714                       NANAKULI AVE + KAWAO         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
716                       NANAKULI AVE + ILIMA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
721                       NANAKULI AVE + HALEA         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
2759                      HAKIMO RD + KAUKAI R         2         0         0         0         2         2         0         0         0         2         2         0         0         0         2
4302                      PRINCESS KAHANU AVE          0         0         0         2         2         0         0         0         2         2         0         0         0         2         2
4427                      LUALUALEI HOMESTEAD          0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
527                       FARRINGTON HWY + KIM        71         0         0         0        71        71         0         0         0        71        71         0         0         0        71
544                       FARRINGTON HWY + ALA       204         0         0         0       204       204         0         0         0       204       204         0         0         0       204
